"period","iso_alpha_3_code","parameter","0.1","0.5","0.9","estimate_version"
"2005, 2010","EGY","arr",5.45325219705575,8.18854752698607,11.3095326022758,"estimates_12-19-22"
"2005, 2010","EGY","percent_change_in_mmr",23.8650383403115,33.596961901506,43.1910686052788,"estimates_12-19-22"
"2010, 2015","EGY","arr",6.05579372574985,9.12405414071411,12.8003097497587,"estimates_12-19-22"
"2010, 2015","EGY","percent_change_in_mmr",26.1245549774387,36.6314628160395,47.2715742280923,"estimates_12-19-22"
"2015, 2020","EGY","arr",3.724863363556,7.0381148833545,11.3498786459894,"estimates_12-19-22"
"2015, 2020","EGY","percent_change_in_mmr",16.9928257766512,29.6653586436089,43.3055538865749,"estimates_12-19-22"
"2016, 2020","EGY","arr",2.2955422321622,5.88058750839687,10.4116821888391,"estimates_12-19-22"
"2016, 2020","EGY","percent_change_in_mmr",8.77321965549389,20.9605822778305,34.062791753122,"estimates_12-19-22"
"2000, 2015","SLV","arr",-1.02019612696157,0.638490777304359,2.39437315860599,"estimates_12-19-22"
"2000, 2015","SLV","percent_change_in_mmr",-16.5359263038684,9.1330289990187,30.1734567783537,"estimates_12-19-22"
"2000, 2020","SLV","arr",-1.26288349743798,0.652390146978601,2.48710683801308,"estimates_12-19-22"
"2000, 2020","SLV","percent_change_in_mmr",-28.733823400964,12.2324223545723,39.1903302420329,"estimates_12-19-22"
"2010, 2020","SLV","arr",-5.45124892675588,-1.85179784403258,1.65931482945264,"estimates_12-19-22"
"2010, 2020","SLV","percent_change_in_mmr",-72.4823805973749,-20.3434781399922,15.2895718056537,"estimates_12-19-22"
"2000, 2005","SLV","arr",3.27999123373874,6.43482051010644,9.85482942218592,"estimates_12-19-22"
"2000, 2005","SLV","percent_change_in_mmr",15.1257605144393,27.5114106992764,38.9050801799223,"estimates_12-19-22"
"2005, 2010","SLV","arr",-3.44753823431415,-0.202551466809311,3.07581658436496,"estimates_12-19-22"
"2005, 2010","SLV","percent_change_in_mmr",-18.8125584133669,-1.01790446950102,14.2548643932621,"estimates_12-19-22"
"2010, 2015","SLV","arr",-7.97196473427477,-4.33080343477433,-0.756823089142241,"estimates_12-19-22"
"2010, 2015","SLV","percent_change_in_mmr",-48.9734989860302,-24.1772968822354,-3.856624818718,"estimates_12-19-22"
"2015, 2020","SLV","arr",-4.91170652696756,0.564116645663498,5.87712258207145,"estimates_12-19-22"
"2015, 2020","SLV","percent_change_in_mmr",-27.8369366188797,2.78117552857576,25.4616277109591,"estimates_12-19-22"
"2016, 2020","SLV","arr",-6.22143036661167,-0.456404511967685,5.24555091702035,"estimates_12-19-22"
"2016, 2020","SLV","percent_change_in_mmr",-28.2558897953782,-1.842384508724,18.9271486068901,"estimates_12-19-22"
"2000, 2015","GNQ","arr",2.44135737147932,5.14978019165812,7.2541336457502,"estimates_12-19-22"
"2000, 2015","GNQ","percent_change_in_mmr",30.6638363905326,53.8127789663686,66.3150838975265,"estimates_12-19-22"
"2000, 2020","GNQ","arr",1.0771863072637,3.55359610140114,5.60032765019048,"estimates_12-19-22"
"2000, 2020","GNQ","percent_change_in_mmr",19.3811121900674,50.8709275068257,67.3741585748709,"estimates_12-19-22"
"2010, 2020","GNQ","arr",-3.0585295478205,-0.0378301570927585,2.76757150185758,"estimates_12-19-22"
"2010, 2020","GNQ","percent_change_in_mmr",-35.7782735810132,-0.379018035615115,24.1761350743534,"estimates_12-19-22"
"2000, 2005","GNQ","arr",6.80841972873775,10.2021730117998,12.8748481356668,"estimates_12-19-22"
"2000, 2005","GNQ","percent_change_in_mmr",28.8529241481264,39.9569661781884,47.4677221732571,"estimates_12-19-22"
"2005, 2010","GNQ","arr",0.504001180364436,4.16809645169771,7.06168674016356,"estimates_12-19-22"
"2005, 2010","GNQ","percent_change_in_mmr",2.48851836218917,18.8121696147628,29.7482054486028,"estimates_12-19-22"
"2010, 2015","GNQ","arr",-2.35389822673251,1.02885967714202,4.39678669636439,"estimates_12-19-22"
"2010, 2015","GNQ","percent_change_in_mmr",-12.490086451091,5.01421937396336,19.7352251615761,"estimates_12-19-22"
"2015, 2020","GNQ","arr",-4.80612015538288,-1.15551310084283,2.2591143552641,"estimates_12-19-22"
"2015, 2020","GNQ","percent_change_in_mmr",-27.1638222773404,-5.94772806681219,10.6809786972226,"estimates_12-19-22"
"2016, 2020","GNQ","arr",-7.76507720976527,-3.89873716029291,-0.291526073855554,"estimates_12-19-22"
"2016, 2020","GNQ","percent_change_in_mmr",-36.4247628065743,-16.8767163094488,-1.1729301475563,"estimates_12-19-22"
"2000, 2015","ERI","arr",1.66690372539677,4.20422261337733,6.31294531059578,"estimates_12-19-22"
"2000, 2015","ERI","percent_change_in_mmr",22.1226885890407,46.7745431296194,61.2074226127035,"estimates_12-19-22"
"2000, 2020","ERI","arr",1.85133547404022,4.21129953326424,6.08761517000976,"estimates_12-19-22"
"2000, 2020","ERI","percent_change_in_mmr",30.9450124473083,56.9264000061425,70.4037646451396,"estimates_12-19-22"
"2010, 2020","ERI","arr",1.10710402303834,4.0473566884149,6.68593407892819,"estimates_12-19-22"
"2010, 2020","ERI","percent_change_in_mmr",10.4802040200846,33.2846861407448,48.7571150447042,"estimates_12-19-22"
"2000, 2005","ERI","arr",2.97561919942026,6.04401398631955,8.6500783871067,"estimates_12-19-22"
"2000, 2005","ERI","percent_change_in_mmr",13.8242146111892,26.0810304210058,35.1117672933503,"estimates_12-19-22"
"2005, 2010","ERI","arr",-0.741707555203677,2.72173113585266,5.71546733648415,"estimates_12-19-22"
"2005, 2010","ERI","percent_change_in_mmr",-3.77816247392965,12.7232914700412,24.8567100829383,"estimates_12-19-22"
"2010, 2015","ERI","arr",0.462816208628731,3.83248826716849,7.02671422571437,"estimates_12-19-22"
"2010, 2015","ERI","percent_change_in_mmr",2.28750893497783,17.4383099053188,29.6252541559666,"estimates_12-19-22"
"2015, 2020","ERI","arr",0.926291778643454,4.26732756100828,7.3029209249187,"estimates_12-19-22"
"2015, 2020","ERI","percent_change_in_mmr",4.52584352402383,19.2139899188856,30.5904724638557,"estimates_12-19-22"
"2016, 2020","ERI","arr",1.23541615880716,4.74915857170928,7.98802938963193,"estimates_12-19-22"
"2016, 2020","ERI","percent_change_in_mmr",4.82154987916612,17.3013032512037,27.3503180476775,"estimates_12-19-22"
"2000, 2015","EST","arr",6.54101139403578,9.23475584248683,12.3424126766567,"estimates_12-19-22"
"2000, 2015","EST","percent_change_in_mmr",62.5120888299092,74.9729602524932,84.2976754027405,"estimates_12-19-22"
"2000, 2020","EST","arr",5.23334546986016,7.79189948222452,10.6708436665709,"estimates_12-19-22"
"2000, 2020","EST","percent_change_in_mmr",64.8894689812549,78.9523210620556,88.1657075942992,"estimates_12-19-22"
"2010, 2020","EST","arr",0.560433731918753,4.50048272809369,8.76466556779572,"estimates_12-19-22"
"2010, 2020","EST","percent_change_in_mmr",5.45018681181984,36.240262466009,58.3748865532442,"estimates_12-19-22"
"2000, 2005","EST","arr",8.91933754286051,12.8777618158119,17.3071318174806,"estimates_12-19-22"
"2000, 2005","EST","percent_change_in_mmr",35.9795022726781,47.475375628426,57.9098563487586,"estimates_12-19-22"
"2005, 2010","EST","arr",5.00332719133868,9.20233428291061,13.855177240303,"estimates_12-19-22"
"2005, 2010","EST","percent_change_in_mmr",22.1328734185593,36.8790029807853,49.9805801871725,"estimates_12-19-22"
"2010, 2015","EST","arr",1.11613366109344,5.64044203985656,10.5288875925904,"estimates_12-19-22"
"2010, 2015","EST","percent_change_in_mmr",5.42780561404946,24.574298544054,40.9298448952852,"estimates_12-19-22"
"2015, 2020","EST","arr",-1.66412125682031,3.27576881053493,8.65322379523093,"estimates_12-19-22"
"2015, 2020","EST","percent_change_in_mmr",-8.67657295876402,15.1078399188283,35.1219729050611,"estimates_12-19-22"
"2016, 2020","EST","arr",-2.22488748481737,2.84234489639919,8.38586631845453,"estimates_12-19-22"
"2016, 2020","EST","percent_change_in_mmr",-9.30757368293617,10.7468788039882,28.4972765358744,"estimates_12-19-22"
"2000, 2015","ETH","arr",2.93875026722407,5.9177372187854,7.78636415050569,"estimates_12-19-22"
"2000, 2015","ETH","percent_change_in_mmr",35.6486665917193,58.8382425042699,68.8997590297324,"estimates_12-19-22"
"2000, 2020","ETH","arr",3.5667793485232,6.47523083513104,8.10279767178225,"estimates_12-19-22"
"2000, 2020","ETH","percent_change_in_mmr",51.0002884544465,72.6114774023428,80.2212000721549,"estimates_12-19-22"
"2010, 2020","ETH","arr",4.95545022529838,8.61424088787552,11.3922227709179,"estimates_12-19-22"
"2010, 2020","ETH","percent_change_in_mmr",39.0761228905827,57.7440106763339,67.9932147830178,"estimates_12-19-22"
"2000, 2005","ETH","arr",-2.26370269806045,1.91048727700004,4.45942976616925,"estimates_12-19-22"
"2000, 2005","ETH","percent_change_in_mmr",-11.9839235147959,9.11037827170289,19.9862333342119,"estimates_12-19-22"
"2005, 2010","ETH","arr",2.55382441798285,6.89913106356979,9.29173953506326,"estimates_12-19-22"
"2005, 2010","ETH","percent_change_in_mmr",11.9874897649361,29.174887593757,37.1605406808472,"estimates_12-19-22"
"2010, 2015","ETH","arr",5.02733504227194,9.3260979179246,12.6445212220896,"estimates_12-19-22"
"2010, 2015","ETH","percent_change_in_mmr",22.2262917430946,37.2684010968825,46.8592457439589,"estimates_12-19-22"
"2015, 2020","ETH","arr",3.72469249029317,7.94932476370436,11.4960258788371,"estimates_12-19-22"
"2015, 2020","ETH","percent_change_in_mmr",16.9921184684009,32.7979368833037,43.7183307083398,"estimates_12-19-22"
"2016, 2020","ETH","arr",2.59956498096896,7.00737922325669,10.7799549304332,"estimates_12-19-22"
"2016, 2020","ETH","percent_change_in_mmr",9.8759015943232,24.4439309117572,35.0269855247496,"estimates_12-19-22"
"2000, 2015","FJI","arr",-0.203128573169642,1.44692108650097,3.32847152918817,"estimates_12-19-22"
"2000, 2015","FJI","percent_change_in_mmr",-3.09382631941985,19.5100748014498,39.3026849568296,"estimates_12-19-22"
"2000, 2020","FJI","arr",-0.64711484971571,1.19009818446411,3.06086963309281,"estimates_12-19-22"
"2000, 2020","FJI","percent_change_in_mmr",-13.8171452566672,21.181278337134,45.7829049979457,"estimates_12-19-22"
"2010, 2020","FJI","arr",-2.72816274630808,1.07508136967181,3.53571289381177,"estimates_12-19-22"
"2010, 2020","FJI","percent_change_in_mmr",-31.3658903289233,10.193075657764,29.7824066819773,"estimates_12-19-22"
"2000, 2005","FJI","arr",-0.604051922067736,1.43178049793995,4.60584928875975,"estimates_12-19-22"
"2000, 2005","FJI","percent_change_in_mmr",-3.06633213553244,6.90865977119267,20.5698734597355,"estimates_12-19-22"
"2005, 2010","FJI","arr",-0.560046112977361,1.55666034290451,4.24157272973181,"estimates_12-19-22"
"2005, 2010","FJI","percent_change_in_mmr",-2.83980596164086,7.48811073360583,19.109890258962,"estimates_12-19-22"
"2010, 2015","FJI","arr",-2.75129741188332,1.65508274868047,4.17110356885873,"estimates_12-19-22"
"2010, 2015","FJI","percent_change_in_mmr",-14.7476156271935,7.94225450619505,18.8243757929489,"estimates_12-19-22"
"2015, 2020","FJI","arr",-3.52342068436175,0.49354285235464,3.92308294418397,"estimates_12-19-22"
"2015, 2020","FJI","percent_change_in_mmr",-19.2642181063859,2.43751509096164,17.8114408732035,"estimates_12-19-22"
"2016, 2020","FJI","arr",-3.21990281921827,1.03184762881952,4.74277639258878,"estimates_12-19-22"
"2016, 2020","FJI","percent_change_in_mmr",-13.7458209333505,4.04337361086971,17.2801886172085,"estimates_12-19-22"
"2000, 2015","FIN","arr",-2.40968630982423,0.194656258281232,2.65732512570539,"estimates_12-19-22"
"2000, 2015","FIN","percent_change_in_mmr",-43.5413536370905,2.87762816803179,32.8740014703947,"estimates_12-19-22"
"2000, 2020","FIN","arr",-3.20960329890203,-0.582763996115076,1.81028888272864,"estimates_12-19-22"
"2000, 2020","FIN","percent_change_in_mmr",-90.0126874672182,-12.3616889601769,30.375785320436,"estimates_12-19-22"
"2010, 2020","FIN","arr",-5.91018083462793,-1.63121472153351,1.84944360660031,"estimates_12-19-22"
"2010, 2020","FIN","percent_change_in_mmr",-80.5825962495248,-17.7179675557828,16.8849467533148,"estimates_12-19-22"
"2000, 2005","FIN","arr",-4.71126647638919,-0.722747192822537,2.48730333979524,"estimates_12-19-22"
"2000, 2005","FIN","percent_change_in_mmr",-26.5621522734711,-3.67982516691127,11.6942681290004,"estimates_12-19-22"
"2005, 2010","FIN","arr",-1.90861129251268,2.15474459727021,5.61555940831241,"estimates_12-19-22"
"2005, 2010","FIN","percent_change_in_mmr",-10.0132460423332,10.2136502731658,24.4804004983044,"estimates_12-19-22"
"2010, 2015","FIN","arr",-4.985901546153,-0.347976919135319,3.49316605382621,"estimates_12-19-22"
"2010, 2015","FIN","percent_change_in_mmr",-28.3120597446956,-1.75510888738799,16.0256089735735,"estimates_12-19-22"
"2015, 2020","FIN","arr",-8.18464314273047,-2.82881282710216,1.42643537047513,"estimates_12-19-22"
"2015, 2020","FIN","percent_change_in_mmr",-50.5661247867627,-15.1932130647753,6.88377727934837,"estimates_12-19-22"
"2016, 2020","FIN","arr",-7.41355421269205,-1.68799515506315,2.75804114699505,"estimates_12-19-22"
"2016, 2020","FIN","percent_change_in_mmr",-34.5199324185729,-6.98514504182712,10.4453956910453,"estimates_12-19-22"
"2000, 2015","FRA","arr",0.63826530716986,1.38990833205509,2.10218137159189,"estimates_12-19-22"
"2000, 2015","FRA","percent_change_in_mmr",9.12995612343744,18.8187801197655,27.0449877180271,"estimates_12-19-22"
"2000, 2020","FRA","arr",-0.462512415153587,0.871393206103805,1.98911248953924,"estimates_12-19-22"
"2000, 2020","FRA","percent_change_in_mmr",-9.69158686653532,15.9937210778773,32.8218732022875,"estimates_12-19-22"
"2010, 2020","FRA","arr",-0.919581919408641,1.5550735166175,3.97842644055327,"estimates_12-19-22"
"2010, 2020","FRA","percent_change_in_mmr",-9.63189862416664,14.4019211610907,32.8232261839004,"estimates_12-19-22"
"2000, 2005","FRA","arr",-0.346655655981331,1.28909358109009,2.74980456411838,"estimates_12-19-22"
"2000, 2005","FRA","percent_change_in_mmr",-1.74838692350967,6.24213947509361,12.8457133500532,"estimates_12-19-22"
"2005, 2010","FRA","arr",-2.69630629192187,-1.0940420306331,0.524562594060057,"estimates_12-19-22"
"2005, 2010","FRA","percent_change_in_mmr",-14.4325424755793,-5.62259198206359,2.5887158875755,"estimates_12-19-22"
"2010, 2015","FRA","arr",1.89538273575065,4.00928785510942,6.07565997135945,"estimates_12-19-22"
"2010, 2015","FRA","percent_change_in_mmr",9.0417097658703,18.1649371110198,26.1978999152145,"estimates_12-19-22"
"2015, 2020","FRA","arr",-4.78548279788034,-0.856294570733487,3.01161497865197,"estimates_12-19-22"
"2015, 2020","FRA","percent_change_in_mmr",-27.032673640462,-4.37445023341058,13.9791733358275,"estimates_12-19-22"
"2016, 2020","FRA","arr",-5.03598996666147,-0.881615325730435,3.30110031796166,"estimates_12-19-22"
"2016, 2020","FRA","percent_change_in_mmr",-22.3162356932603,-3.58937835325602,12.3697530315002,"estimates_12-19-22"
"2000, 2015","GAB","arr",-1.2808726079761,1.06249956599316,3.27503207473374,"estimates_12-19-22"
"2000, 2015","GAB","percent_change_in_mmr",-21.1829198932246,14.7323397587132,38.8141375567139,"estimates_12-19-22"
"2000, 2020","GAB","arr",-1.73147576090751,0.468760434450392,2.62333527249501,"estimates_12-19-22"
"2000, 2020","GAB","percent_change_in_mmr",-41.3819846939084,8.94915069013667,40.8247500830989,"estimates_12-19-22"
"2010, 2020","GAB","arr",-4.7020861297977,-1.6122998468339,1.23334230275289,"estimates_12-19-22"
"2010, 2020","GAB","percent_change_in_mmr",-60.0328033273239,-17.4955164368561,11.6031833479807,"estimates_12-19-22"
"2000, 2005","GAB","arr",-2.10046785745881,0.817704942636453,3.45943433254404,"estimates_12-19-22"
"2000, 2005","GAB","percent_change_in_mmr",-11.0736594264996,4.00607195084137,15.8838588978208,"estimates_12-19-22"
"2005, 2010","GAB","arr",1.10359789387252,4.30521232876604,7.63248417333635,"estimates_12-19-22"
"2005, 2010","GAB","percent_change_in_mmr",5.3685083121471,19.366873035129,31.7248418420906,"estimates_12-19-22"
"2010, 2015","GAB","arr",-5.47267714257233,-1.90124607001481,1.47159480375738,"estimates_12-19-22"
"2010, 2015","GAB","percent_change_in_mmr",-31.4733335850057,-9.97273699566155,7.09379399147497,"estimates_12-19-22"
"2015, 2020","GAB","arr",-4.92841042672033,-1.30384023148123,2.34820691337392,"estimates_12-19-22"
"2015, 2020","GAB","percent_change_in_mmr",-27.9437491212971,-6.73639517321498,11.0779767183413,"estimates_12-19-22"
"2016, 2020","GAB","arr",-5.09542563444696,-1.23609929717002,2.54818043708501,"estimates_12-19-22"
"2016, 2020","GAB","percent_change_in_mmr",-22.6073792557164,-5.06867226762701,9.69047196741093,"estimates_12-19-22"
"2000, 2015","GMB","arr",0.573944808033048,2.47352870919233,4.4400206852317,"estimates_12-19-22"
"2000, 2015","GMB","percent_change_in_mmr",8.2489809113988,30.9976279626706,48.6242081445788,"estimates_12-19-22"
"2000, 2020","GMB","arr",0.870862383450951,2.57486012848082,4.57148272306853,"estimates_12-19-22"
"2000, 2020","GMB","percent_change_in_mmr",15.984802144191,40.2482690108659,59.9201515798108,"estimates_12-19-22"
"2010, 2020","GMB","arr",0.690597181595824,2.64576272721596,6.1565573946279,"estimates_12-19-22"
"2010, 2020","GMB","percent_change_in_mmr",6.67289600751319,23.2468892273922,45.9713425394995,"estimates_12-19-22"
"2000, 2005","GMB","arr",-2.0102468486698,1.88753707593693,4.02275386879552,"estimates_12-19-22"
"2000, 2005","GMB","percent_change_in_mmr",-10.5737289677985,9.00602160797099,18.2200181764631,"estimates_12-19-22"
"2005, 2010","GMB","arr",0.134585136860751,3.14793977651592,6.02190934827339,"estimates_12-19-22"
"2005, 2010","GMB","percent_change_in_mmr",0.670666581304741,14.5635181348284,25.9992847692139,"estimates_12-19-22"
"2010, 2015","GMB","arr",0.188286520338657,2.45682586606257,6.44423189242987,"estimates_12-19-22"
"2010, 2015","GMB","percent_change_in_mmr",0.937014593537621,11.5595987293398,27.5455114947732,"estimates_12-19-22"
"2015, 2020","GMB","arr",0.249278838249198,2.83322319809934,6.74706575674009,"estimates_12-19-22"
"2015, 2020","GMB","percent_change_in_mmr",1.23865886918354,13.2084707836827,28.6343328881725,"estimates_12-19-22"
"2016, 2020","GMB","arr",-0.498389169869124,2.26091298270603,6.30574349518189,"estimates_12-19-22"
